dataset,service,fault,instance,budget,policy,avg5_case_policy,top1_case_policy,top3_case_policy,top5_case_policy,total_reduction,post_injection_trace_reduction,post_injection_span_reduction
RE2-OB,checkoutservice,delay,1,0.5,late_window,1.0,1.0,1.0,1.0,0.2475012090923746,0.5000407132969629,0.49871958388967497
RE2-OB,checkoutservice,delay,1,0.5,latency_service_diversity,1.0,1.0,1.0,1.0,0.2475012090923746,0.5000407132969629,0.35821758105980595
RE2-OB,checkoutservice,delay,1,0.5,latency_topk,1.0,1.0,1.0,1.0,0.2475012090923746,0.5000407132969629,0.35766954303593135
RE2-OB,checkoutservice,delay,1,0.5,random,1.0,1.0,1.0,1.0,0.24750120909237464,0.5000407132969629,0.4989970904163096
RE2-OB,checkoutservice,delay,1,0.5,service_aware_abnormality,1.0,1.0,1.0,1.0,0.2475012090923746,0.5000407132969629,0.3618445963450846
RE2-OB,checkoutservice,delay,1,1.0,abnormality_service_diversity,1.0,1.0,1.0,1.0,0.0,0.0,0.0
RE2-OB,checkoutservice,delay,1,1.0,abnormality_topk,1.0,1.0,1.0,1.0,0.0,0.0,0.0
RE2-OB,checkoutservice,delay,1,1.0,coverage_aware,1.0,1.0,1.0,1.0,0.0,0.0,0.0
RE2-OB,checkoutservice,delay,1,1.0,early_window,1.0,1.0,1.0,1.0,0.0,0.0,0.0
RE2-OB,checkoutservice,delay,1,1.0,hybrid_abnormality_latency,1.0,1.0,1.0,1.0,0.0,0.0,0.0
RE2-OB,checkoutservice,delay,1,1.0,late_window,1.0,1.0,1.0,1.0,0.0,0.0,0.0
RE2-OB,checkoutservice,delay,1,1.0,latency_service_diversity,1.0,1.0,1.0,1.0,0.0,0.0,0.0
RE2-OB,checkoutservice,delay,1,1.0,latency_topk,1.0,1.0,1.0,1.0,0.0,0.0,0.0
RE2-OB,checkoutservice,delay,1,1.0,random,1.0,1.0,1.0,1.0,0.0,0.0,0.0
RE2-OB,checkoutservice,delay,1,1.0,service_aware_abnormality,1.0,1.0,1.0,1.0,0.0,0.0,0.0
RE2-OB,checkoutservice,delay,2,0.05,abnormality_service_diversity,1.0,1.0,1.0,1.0,0.4696521095484826,0.9500083180835136,0.9250518475907901
RE2-OB,checkoutservice,delay,2,0.05,abnormality_topk,1.0,1.0,1.0,1.0,0.4696521095484826,0.9500083180835136,0.9250518475907901
RE2-OB,checkoutservice,delay,2,0.05,coverage_aware,1.0,1.0,1.0,1.0,0.46956986594292294,0.9500083180835136,0.9088087921403594
RE2-OB,checkoutservice,delay,2,0.05,early_window,1.0,1.0,1.0,1.0,0.4696521095484826,0.9500083180835136,0.94739046408009
RE2-OB,checkoutservice,delay,2,0.05,hybrid_abnormality_latency,1.0,1.0,1.0,1.0,0.46956986594292294,0.9500083180835136,0.9074867416501411
RE2-OB,checkoutservice,delay,2,0.05,late_window,1.0,1.0,1.0,1.0,0.46956986594292294,0.9500083180835136,0.9521437906517911
RE2-OB,checkoutservice,delay,2,0.05,latency_service_diversity,1.0,1.0,1.0,1.0,0.4696521095484826,0.9500083180835136,0.9230536338727501
RE2-OB,checkoutservice,delay,2,0.05,latency_topk,1.0,1.0,1.0,1.0,0.4696521095484826,0.9500083180835136,0.9225793104144275
RE2-OB,checkoutservice,delay,2,0.05,random,1.0,1.0,1.0,1.0,0.4695780903034789,0.9500083180835135,0.9498524046685539
RE2-OB,checkoutservice,delay,2,0.05,service_aware_abnormality,1.0,1.0,1.0,1.0,0.4696521095484826,0.9500083180835136,0.9250518475907901
RE2-OB,checkoutservice,delay,2,0.1,abnormality_service_diversity,1.0,1.0,1.0,1.0,0.4449379060778025,0.9000166361670271,0.9189159185980209
RE2-OB,checkoutservice,delay,2,0.1,abnormality_topk,1.0,1.0,1.0,1.0,0.4449379060778025,0.9000166361670271,0.9188906886268335
RE2-OB,checkoutservice,delay,2,0.1,coverage_aware,1.0,1.0,1.0,1.0,0.44485566247224273,0.9000166361670271,0.8221236571347835
RE2-OB,checkoutservice,delay,2,0.1,early_window,1.0,1.0,1.0,1.0,0.4449379060778025,0.9000166361670271,0.898363584068787
RE2-OB,checkoutservice,delay,2,0.1,hybrid_abnormality_latency,1.0,1.0,1.0,1.0,0.44489678427502266,0.9000166361670271,0.8279719644560166
RE2-OB,checkoutservice,delay,2,0.1,late_window,1.0,1.0,1.0,1.0,0.44485566247224273,0.9000166361670271,0.9039040857415341
RE2-OB,checkoutservice,delay,2,0.1,latency_service_diversity,1.0,1.0,1.0,1.0,0.4449379060778025,0.9000166361670271,0.8884633433748619
RE2-OB,checkoutservice,delay,2,0.1,latency_topk,1.0,1.0,1.0,1.0,0.4449379060778025,0.9000166361670271,0.8884381134036745
RE2-OB,checkoutservice,delay,2,0.1,random,1.0,1.0,1.0,1.0,0.4448638868327987,0.9000166361670271,0.9003330356196733
RE2-OB,checkoutservice,delay,2,0.1,service_aware_abnormality,1.0,1.0,1.0,1.0,0.4449379060778025,0.9000166361670271,0.9188906886268335
RE2-OB,checkoutservice,delay,2,0.25,abnormality_service_diversity,1.0,1.0,1.0,1.0,0.37075417386298215,0.7499584095824322,0.7425937419579467
RE2-OB,checkoutservice,delay,2,0.25,abnormality_topk,1.0,1.0,1.0,1.0,0.37075417386298215,0.7499584095824322,0.7424726380962473
RE2-OB,checkoutservice,delay,2,0.25,coverage_aware,1.0,1.0,1.0,1.0,0.3706719302574225,0.7499584095824322,0.5804306251482261
RE2-OB,checkoutservice,delay,2,0.25,early_window,1.0,1.0,1.0,1.0,0.37075417386298215,0.7499584095824322,0.7487448089334282
RE2-OB,checkoutservice,delay,2,0.25,hybrid_abnormality_latency,1.0,1.0,1.0,1.0,0.37075417386298215,0.7499584095824322,0.5826861845723772
RE2-OB,checkoutservice,delay,2,0.25,late_window,1.0,1.0,1.0,1.0,0.3706719302574225,0.7499584095824322,0.7542146666868507
RE2-OB,checkoutservice,delay,2,0.25,latency_service_diversity,1.0,1.0,1.0,1.0,0.37075417386298215,0.7499584095824322,0.7318255902551759
RE2-OB,checkoutservice,delay,2,0.25,latency_topk,1.0,1.0,1.0,1.0,0.37075417386298215,0.7499584095824322,0.7311696110043042
RE2-OB,checkoutservice,delay,2,0.25,random,1.0,1.0,1.0,1.0,0.37068426679825645,0.7499584095824322,0.7490097236308956
RE2-OB,checkoutservice,delay,2,0.25,service_aware_abnormality,1.0,1.0,1.0,1.0,0.37075417386298215,0.7499584095824322,0.7424726380962473
RE2-OB,checkoutservice,delay,2,0.5,abnormality_service_diversity,1.0,1.0,1.0,1.0,0.24718315650958134,0.5,0.3565398608314789
RE2-OB,checkoutservice,delay,2,0.5,abnormality_topk,1.0,1.0,1.0,1.0,0.24718315650958134,0.5,0.35642884895825444
RE2-OB,checkoutservice,delay,2,0.5,coverage_aware,1.0,1.0,1.0,1.0,0.2471009129040217,0.5,0.2242893978615076
RE2-OB,checkoutservice,delay,2,0.5,early_window,1.0,1.0,1.0,1.0,0.24718315650958134,0.5,0.49641482109427426
RE2-OB,checkoutservice,delay,2,0.5,hybrid_abnormality_latency,1.0,1.0,1.0,1.0,0.24718315650958134,0.5,0.22268981768822815
RE2-OB,checkoutservice,delay,2,0.5,late_window,1.0,1.0,1.0,1.0,0.2471009129040217,0.5,0.5035851789057257
RE2-OB,checkoutservice,delay,2,0.5,latency_service_diversity,1.0,1.0,1.0,1.0,0.24718315650958134,0.5,0.3539159438279922
RE2-OB,checkoutservice,delay,2,0.5,latency_topk,1.0,1.0,1.0,1.0,0.24718315650958134,0.5,0.35336088446187
RE2-OB,checkoutservice,delay,2,0.5,random,1.0,1.0,1.0,1.0,0.24713792252652356,0.5,0.49900644373464126
RE2-OB,checkoutservice,delay,2,0.5,service_aware_abnormality,1.0,1.0,1.0,1.0,0.24718315650958134,0.5,0.35642884895825444
RE2-OB,checkoutservice,delay,2,1.0,abnormality_service_diversity,1.0,1.0,1.0,1.0,0.0,0.0,0.0
RE2-OB,checkoutservice,delay,2,1.0,abnormality_topk,1.0,1.0,1.0,1.0,0.0,0.0,0.0
RE2-OB,checkoutservice,delay,2,1.0,coverage_aware,1.0,1.0,1.0,1.0,0.0,0.0,0.0
RE2-OB,checkoutservice,delay,2,1.0,early_window,1.0,1.0,1.0,1.0,0.0,0.0,0.0
RE2-OB,checkoutservice,delay,2,1.0,hybrid_abnormality_latency,1.0,1.0,1.0,1.0,0.0,0.0,0.0
RE2-OB,checkoutservice,delay,2,1.0,late_window,1.0,1.0,1.0,1.0,0.0,0.0,0.0
RE2-OB,checkoutservice,delay,2,1.0,latency_service_diversity,1.0,1.0,1.0,1.0,0.0,0.0,0.0
RE2-OB,checkoutservice,delay,2,1.0,latency_topk,1.0,1.0,1.0,1.0,0.0,0.0,0.0
RE2-OB,checkoutservice,delay,2,1.0,random,1.0,1.0,1.0,1.0,0.0,0.0,0.0
RE2-OB,checkoutservice,delay,2,1.0,service_aware_abnormality,1.0,1.0,1.0,1.0,0.0,0.0,0.0
RE2-OB,checkoutservice,delay,3,0.05,abnormality_service_diversity,1.0,1.0,1.0,1.0,0.47372055239642563,0.9499877820314409,0.9243518042715811
RE2-OB,checkoutservice,delay,3,0.05,abnormality_topk,1.0,1.0,1.0,1.0,0.47372055239642563,0.9499877820314409,0.9243518042715811
RE2-OB,checkoutservice,delay,3,0.05,coverage_aware,1.0,1.0,1.0,1.0,0.47372055239642563,0.9499877820314409,0.9087561925953274
RE2-OB,checkoutservice,delay,3,0.05,early_window,1.0,1.0,1.0,1.0,0.47372055239642563,0.9499877820314409,0.949142141577821
RE2-OB,checkoutservice,delay,3,0.05,hybrid_abnormality_latency,1.0,1.0,1.0,1.0,0.47372055239642563,0.9499877820314409,0.9073941957982649
RE2-OB,checkoutservice,delay,3,0.05,late_window,1.0,1.0,1.0,1.0,0.47372055239642563,0.9499877820314409,0.9507984893310251
RE2-OB,checkoutservice,delay,3,0.05,latency_service_diversity,1.0,1.0,1.0,1.0,0.47372055239642563,0.9499877820314409,0.9223063145763591
RE2-OB,checkoutservice,delay,3,0.05,latency_topk,1.0,1.0,1.0,1.0,0.47372055239642563,0.9499877820314409,0.9218573046432617
RE2-OB,checkoutservice,delay,3,0.05,random,1.0,1.0,1.0,1.0,0.47372055239642563,0.9499877820314409,0.949413543137382
RE2-OB,checkoutservice,delay,3,0.05,service_aware_abnormality,1.0,1.0,1.0,1.0,0.47372055239642563,0.9499877820314409,0.9243518042715811
RE2-OB,checkoutservice,delay,3,0.1,abnormality_service_diversity,1.0,1.0,1.0,1.0,0.4487814784727864,0.8999755640628818,0.918215335185915
RE2-OB,checkoutservice,delay,3,0.1,abnormality_topk,1.0,1.0,1.0,1.0,0.4487814784727864,0.8999755640628818,0.9181903901896319
RE2-OB,checkoutservice,delay,3,0.1,coverage_aware,1.0,1.0,1.0,1.0,0.4487814784727864,0.8999755640628818,0.819966972824921
RE2-OB,checkoutservice,delay,3,0.1,early_window,1.0,1.0,1.0,1.0,0.4487814784727864,0.8999755640628818,0.8986335131036065
RE2-OB,checkoutservice,delay,3,0.1,hybrid_abnormality_latency,1.0,1.0,1.0,1.0,0.4487814784727864,0.8999755640628818,0.8242924351804272
RE2-OB,checkoutservice,delay,3,0.1,late_window,1.0,1.0,1.0,1.0,0.4487814784727864,0.8999755640628818,0.8998657959199964
RE2-OB,checkoutservice,delay,3,0.1,latency_service_diversity,1.0,1.0,1.0,1.0,0.4487814784727864,0.8999755640628818,0.8918584521130907
RE2-OB,checkoutservice,delay,3,0.1,latency_topk,1.0,1.0,1.0,1.0,0.4487814784727864,0.8999755640628818,0.8918335071168074
RE2-OB,checkoutservice,delay,3,0.1,random,1.0,1.0,1.0,1.0,0.4487814784727863,0.8999755640628818,0.9000718415892957
RE2-OB,checkoutservice,delay,3,0.1,service_aware_abnormality,1.0,1.0,1.0,1.0,0.4487814784727864,0.8999755640628818,0.9181903901896319
RE2-OB,checkoutservice,delay,3,0.25,abnormality_service_diversity,1.0,1.0,1.0,1.0,0.37400487408610883,0.7500203632809318,0.7529697018075144
RE2-OB,checkoutservice,delay,3,0.25,abnormality_topk,1.0,1.0,1.0,1.0,0.37400487408610883,0.7500203632809318,0.7529697018075144
RE2-OB,checkoutservice,delay,3,0.25,coverage_aware,1.0,1.0,1.0,1.0,0.37400487408610883,0.7500203632809318,0.5804850305077305
RE2-OB,checkoutservice,delay,3,0.25,early_window,1.0,1.0,1.0,1.0,0.37400487408610883,0.7500203632809318,0.7491431393776722
RE2-OB,checkoutservice,delay,3,0.25,hybrid_abnormality_latency,1.0,1.0,1.0,1.0,0.37400487408610883,0.7500203632809318,0.5818919282981027
RE2-OB,checkoutservice,delay,3,0.25,late_window,1.0,1.0,1.0,1.0,0.37400487408610883,0.7500203632809318,0.7497468082877256
RE2-OB,checkoutservice,delay,3,0.25,latency_service_diversity,1.0,1.0,1.0,1.0,0.37400487408610883,0.7500203632809318,0.7419240574533155
RE2-OB,checkoutservice,delay,3,0.25,latency_topk,1.0,1.0,1.0,1.0,0.37400487408610883,0.7500203632809318,0.7413453335395452
RE2-OB,checkoutservice,delay,3,0.25,random,1.0,1.0,1.0,1.0,0.37400487408610883,0.7500203632809318,0.7504657230806072
RE2-OB,checkoutservice,delay,3,0.25,service_aware_abnormality,1.0,1.0,1.0,1.0,0.37400487408610883,0.7500203632809318,0.7529697018075144
RE2-OB,checkoutservice,delay,3,0.5,abnormality_service_diversity,1.0,1.0,1.0,1.0,0.24935012185215277,0.5000407265618636,0.36432665971532774
RE2-OB,checkoutservice,delay,3,0.5,abnormality_topk,1.0,1.0,1.0,1.0,0.24935012185215277,0.5000407265618636,0.36432665971532774
RE2-OB,checkoutservice,delay,3,0.5,coverage_aware,1.0,1.0,1.0,1.0,0.24935012185215277,0.5000407265618636,0.2224195648594849
RE2-OB,checkoutservice,delay,3,0.5,early_window,1.0,1.0,1.0,1.0,0.24935012185215277,0.5000407265618636,0.49888495866614113
RE2-OB,checkoutservice,delay,3,0.5,hybrid_abnormality_latency,1.0,1.0,1.0,1.0,0.24935012185215277,0.5000407265618636,0.22035411916723624
RE2-OB,checkoutservice,delay,3,0.5,late_window,1.0,1.0,1.0,1.0,0.24935012185215277,0.5000407265618636,0.5013096123048677
RE2-OB,checkoutservice,delay,3,0.5,latency_service_diversity,1.0,1.0,1.0,1.0,0.24935012185215277,0.5000407265618636,0.3614779411397868
RE2-OB,checkoutservice,delay,3,0.5,latency_topk,1.0,1.0,1.0,1.0,0.24935012185215277,0.5000407265618636,0.36103890920520254
RE2-OB,checkoutservice,delay,3,0.5,random,1.0,1.0,1.0,1.0,0.24935012185215277,0.5000407265618636,0.5008201914777914
RE2-OB,checkoutservice,delay,3,0.5,service_aware_abnormality,1.0,1.0,1.0,1.0,0.24935012185215277,0.5000407265618636,0.36432665971532774
RE2-OB,checkoutservice,delay,3,1.0,abnormality_service_diversity,1.0,1.0,1.0,1.0,0.0,0.0,0.0
RE2-OB,checkoutservice,delay,3,1.0,abnormality_topk,1.0,1.0,1.0,1.0,0.0,0.0,0.0
RE2-OB,checkoutservice,delay,3,1.0,coverage_aware,1.0,1.0,1.0,1.0,0.0,0.0,0.0
RE2-OB,checkoutservice,delay,3,1.0,early_window,1.0,1.0,1.0,1.0,0.0,0.0,0.0
RE2-OB,checkoutservice,delay,3,1.0,hybrid_abnormality_latency,1.0,1.0,1.0,1.0,0.0,0.0,0.0
RE2-OB,checkoutservice,delay,3,1.0,late_window,1.0,1.0,1.0,1.0,0.0,0.0,0.0
RE2-OB,checkoutservice,delay,3,1.0,latency_service_diversity,1.0,1.0,1.0,1.0,0.0,0.0,0.0
RE2-OB,checkoutservice,delay,3,1.0,latency_topk,1.0,1.0,1.0,1.0,0.0,0.0,0.0
RE2-OB,checkoutservice,delay,3,1.0,random,1.0,1.0,1.0,1.0,0.0,0.0,0.0
RE2-OB,checkoutservice,delay,3,1.0,service_aware_abnormality,1.0,1.0,1.0,1.0,0.0,0.0,0.0
RE2-OB,checkoutservice,disk,1,0.05,abnormality_service_diversity,0.8,0.0,1.0,1.0,0.4772298797603586,0.9499666444296198,0.9181919699507639
RE2-OB,checkoutservice,disk,1,0.05,abnormality_topk,0.8,0.0,1.0,1.0,0.4772298797603586,0.9499666444296198,0.91772498857926
RE2-OB,checkoutservice,disk,1,0.05,coverage_aware,1.0,1.0,1.0,1.0,0.4772298797603586,0.9499666444296198,0.9108877721943048
RE2-OB,checkoutservice,disk,1,0.05,early_window,1.0,1.0,1.0,1.0,0.4772717751057858,0.9499666444296198,0.9510126389523375
RE2-OB,checkoutservice,disk,1,0.05,hybrid_abnormality_latency,0.8,0.0,1.0,1.0,0.4772298797603586,0.9499666444296198,0.9145880919750267
RE2-OB,checkoutservice,disk,1,0.05,late_window,1.0,1.0,1.0,1.0,0.4772298797603586,0.9499666444296198,0.95029186335719
RE2-OB,checkoutservice,disk,1,0.05,latency_service_diversity,0.8,0.0,1.0,1.0,0.4772298797603586,0.9499666444296198,0.9169331506014923
RE2-OB,checkoutservice,disk,1,0.05,latency_topk,0.8,0.0,1.0,1.0,0.4772298797603586,0.9499666444296198,0.9162986650423837
RE2-OB,checkoutservice,disk,1,0.05,random,0.96,0.8,1.0,1.0,0.47723406929490125,0.9499666444296198,0.949303081061875
RE2-OB,checkoutservice,disk,1,0.05,service_aware_abnormality,0.8,0.0,1.0,1.0,0.4772298797603586,0.9499666444296198,0.91772498857926
RE2-OB,checkoutservice,disk,1,0.1,abnormality_service_diversity,0.8,0.0,1.0,1.0,0.4521345678495119,0.9000166777851901,0.8445662656717933
RE2-OB,checkoutservice,disk,1,0.1,abnormality_topk,0.8,0.0,1.0,1.0,0.4521345678495119,0.9000166777851901,0.8440942084158165
RE2-OB,checkoutservice,disk,1,0.1,coverage_aware,1.0,1.0,1.0,1.0,0.4521345678495119,0.9000166777851901,0.8313689660423329
RE2-OB,checkoutservice,disk,1,0.1,early_window,1.0,1.0,1.0,1.0,0.4521764631949391,0.9000166777851901,0.9004111466423024
RE2-OB,checkoutservice,disk,1,0.1,hybrid_abnormality_latency,0.8,0.0,1.0,1.0,0.4521345678495119,0.9000166777851901,0.8293741434444952
RE2-OB,checkoutservice,disk,1,0.1,late_window,1.0,1.0,1.0,1.0,0.4521345678495119,0.9000166777851901,0.8996548398558448
RE2-OB,checkoutservice,disk,1,0.1,latency_service_diversity,0.8,0.0,1.0,1.0,0.4521345678495119,0.9000166777851901,0.8309730470534491
RE2-OB,checkoutservice,disk,1,0.1,latency_topk,0.8,0.0,1.0,1.0,0.4521345678495119,0.9000166777851901,0.8301964367291
RE2-OB,checkoutservice,disk,1,0.1,random,1.0,1.0,1.0,1.0,0.4521387573840546,0.9000166777851902,0.8993086645347953
RE2-OB,checkoutservice,disk,1,0.1,service_aware_abnormality,0.8,0.0,1.0,1.0,0.4521345678495119,0.9000166777851901,0.8440942084158165
RE2-OB,checkoutservice,disk,1,0.25,abnormality_service_diversity,1.0,1.0,1.0,1.0,0.37676484142611755,0.75,0.5951576062128826
RE2-OB,checkoutservice,disk,1,0.25,abnormality_topk,1.0,1.0,1.0,1.0,0.37676484142611755,0.75,0.595061164407898
RE2-OB,checkoutservice,disk,1,0.25,coverage_aware,1.0,1.0,1.0,1.0,0.37680673677154464,0.75,0.5812141515659104
RE2-OB,checkoutservice,disk,1,0.25,early_window,1.0,1.0,1.0,1.0,0.37680673677154464,0.75,0.750601492310035
RE2-OB,checkoutservice,disk,1,0.25,hybrid_abnormality_latency,1.0,1.0,1.0,1.0,0.37676484142611755,0.75,0.5822039490381199
RE2-OB,checkoutservice,disk,1,0.25,late_window,1.0,1.0,1.0,1.0,0.37676484142611755,0.75,0.74970813664281
RE2-OB,checkoutservice,disk,1,0.25,latency_service_diversity,1.0,1.0,1.0,1.0,0.37676484142611755,0.75,0.5805035277397086
RE2-OB,checkoutservice,disk,1,0.25,latency_topk,1.0,1.0,1.0,1.0,0.37676484142611755,0.75,0.5797979797979798
RE2-OB,checkoutservice,disk,1,0.25,random,1.0,1.0,1.0,1.0,0.3767690309606603,0.75,0.749729455357596
RE2-OB,checkoutservice,disk,1,0.25,service_aware_abnormality,1.0,1.0,1.0,1.0,0.37676484142611755,0.75,0.595061164407898
RE2-OB,checkoutservice,disk,1,0.5,abnormality_service_diversity,1.0,1.0,1.0,1.0,0.25120449118102983,0.5,0.23923151109080754
RE2-OB,checkoutservice,disk,1,0.5,abnormality_topk,1.0,1.0,1.0,1.0,0.25120449118102983,0.5,0.23912491751687737
RE2-OB,checkoutservice,disk,1,0.5,coverage_aware,1.0,1.0,1.0,1.0,0.25120449118102983,0.5,0.22760773564793668
RE2-OB,checkoutservice,disk,1,0.5,early_window,1.0,1.0,1.0,1.0,0.25120449118102983,0.5,0.5023501345109385
RE2-OB,checkoutservice,disk,1,0.5,hybrid_abnormality_latency,1.0,1.0,1.0,1.0,0.25120449118102983,0.5,0.22236434698746255
RE2-OB,checkoutservice,disk,1,0.5,late_window,1.0,1.0,1.0,1.0,0.25116259583560263,0.5,0.4976498654890614
RE2-OB,checkoutservice,disk,1,0.5,latency_service_diversity,1.0,1.0,1.0,1.0,0.25120449118102983,0.5,0.22995787015887514
RE2-OB,checkoutservice,disk,1,0.5,latency_topk,1.0,1.0,1.0,1.0,0.25120449118102983,0.5,0.22940459875133246
RE2-OB,checkoutservice,disk,1,0.5,random,1.0,1.0,1.0,1.0,0.25118354350831623,0.5,0.4994761687223999
RE2-OB,checkoutservice,disk,1,0.5,service_aware_abnormality,1.0,1.0,1.0,1.0,0.25120449118102983,0.5,0.23912491751687737
RE2-OB,checkoutservice,disk,1,1.0,abnormality_service_diversity,1.0,1.0,1.0,1.0,0.0,0.0,0.0
RE2-OB,checkoutservice,disk,1,1.0,abnormality_topk,1.0,1.0,1.0,1.0,0.0,0.0,0.0
RE2-OB,checkoutservice,disk,1,1.0,coverage_aware,1.0,1.0,1.0,1.0,0.0,0.0,0.0
RE2-OB,checkoutservice,disk,1,1.0,early_window,1.0,1.0,1.0,1.0,0.0,0.0,0.0
RE2-OB,checkoutservice,disk,1,1.0,hybrid_abnormality_latency,1.0,1.0,1.0,1.0,0.0,0.0,0.0
RE2-OB,checkoutservice,disk,1,1.0,late_window,1.0,1.0,1.0,1.0,0.0,0.0,0.0
RE2-OB,checkoutservice,disk,1,1.0,latency_service_diversity,1.0,1.0,1.0,1.0,0.0,0.0,0.0
RE2-OB,checkoutservice,disk,1,1.0,latency_topk,1.0,1.0,1.0,1.0,0.0,0.0,0.0
RE2-OB,checkoutservice,disk,1,1.0,random,1.0,1.0,1.0,1.0,0.0,0.0,0.0
RE2-OB,checkoutservice,disk,1,1.0,service_aware_abnormality,1.0,1.0,1.0,1.0,0.0,0.0,0.0
RE2-OB,checkoutservice,disk,2,0.05,abnormality_service_diversity,0.8,0.0,1.0,1.0,0.47081649797975755,0.9500322893122376,0.9208487639862123
RE2-OB,checkoutservice,disk,2,0.05,abnormality_topk,0.8,0.0,1.0,1.0,0.47081649797975755,0.9500322893122376,0.9203309844222319
RE2-OB,checkoutservice,disk,2,0.05,coverage_aware,0.8,0.0,1.0,1.0,0.47081649797975755,0.9500322893122376,0.9105622099818037
RE2-OB,checkoutservice,disk,2,0.05,early_window,1.0,1.0,1.0,1.0,0.47081649797975755,0.9500322893122376,0.9494449896197525
RE2-OB,checkoutservice,disk,2,0.05,hybrid_abnormality_latency,0.8,0.0,1.0,1.0,0.47081649797975755,0.9500322893122376,0.9094230949410471
RE2-OB,checkoutservice,disk,2,0.05,late_window,1.0,1.0,1.0,1.0,0.47081649797975755,0.9500322893122376,0.9527045352558571
RE2-OB,checkoutservice,disk,2,0.05,latency_service_diversity,0.8,0.0,1.0,1.0,0.47081649797975755,0.9500322893122376,0.9107791842752813
RE2-OB,checkoutservice,disk,2,0.05,latency_topk,0.8,0.0,1.0,1.0,0.47081649797975755,0.9500322893122376,0.9101726425003329
RE2-OB,checkoutservice,disk,2,0.05,random,1.0,1.0,1.0,1.0,0.47081649797975755,0.9500322893122377,0.9502492738758018
RE2-OB,checkoutservice,disk,2,0.05,service_aware_abnormality,0.8,0.0,1.0,1.0,0.47081649797975755,0.9500322893122376,0.9203309844222319
RE2-OB,checkoutservice,disk,2,0.1,abnormality_service_diversity,1.0,1.0,1.0,1.0,0.44601352162259467,0.8999838553438811,0.8585870042260675
RE2-OB,checkoutservice,disk,2,0.1,abnormality_topk,1.0,1.0,1.0,1.0,0.44601352162259467,0.8999838553438811,0.858399617336246
RE2-OB,checkoutservice,disk,2,0.1,coverage_aware,1.0,1.0,1.0,1.0,0.44601352162259467,0.8999838553438811,0.8276632361715872
RE2-OB,checkoutservice,disk,2,0.1,early_window,1.0,1.0,1.0,1.0,0.44601352162259467,0.8999838553438811,0.8998219824546696
RE2-OB,checkoutservice,disk,2,0.1,hybrid_abnormality_latency,1.0,1.0,1.0,1.0,0.44601352162259467,0.8999838553438811,0.833768103792612
RE2-OB,checkoutservice,disk,2,0.1,late_window,1.0,1.0,1.0,1.0,0.44601352162259467,0.8999838553438811,0.901607089141916
RE2-OB,checkoutservice,disk,2,0.1,latency_service_diversity,1.0,1.0,1.0,1.0,0.44601352162259467,0.8999838553438811,0.8249264013334057
RE2-OB,checkoutservice,disk,2,0.1,latency_topk,1.0,1.0,1.0,1.0,0.44601352162259467,0.8999838553438811,0.8242902721548013
RE2-OB,checkoutservice,disk,2,0.1,random,1.0,1.0,1.0,1.0,0.44601352162259467,0.8999838553438811,0.9001198289848069
RE2-OB,checkoutservice,disk,2,0.1,service_aware_abnormality,1.0,1.0,1.0,1.0,0.44601352162259467,0.8999838553438811,0.858399617336246
RE2-OB,checkoutservice,disk,2,0.25,abnormality_service_diversity,1.0,1.0,1.0,1.0,0.3716846021522583,0.75,0.6220998180374675
RE2-OB,checkoutservice,disk,2,0.25,abnormality_topk,1.0,1.0,1.0,1.0,0.3716846021522583,0.75,0.6219913308907288
RE2-OB,checkoutservice,disk,2,0.25,coverage_aware,1.0,1.0,1.0,1.0,0.3716846021522583,0.75,0.5871472318518263
RE2-OB,checkoutservice,disk,2,0.25,early_window,1.0,1.0,1.0,1.0,0.3716846021522583,0.75,0.7486007623687676
RE2-OB,checkoutservice,disk,2,0.25,hybrid_abnormality_latency,1.0,1.0,1.0,1.0,0.3716846021522583,0.75,0.5892183501077475
RE2-OB,checkoutservice,disk,2,0.25,late_window,1.0,1.0,1.0,1.0,0.3716846021522583,0.75,0.7525851993944445
RE2-OB,checkoutservice,disk,2,0.25,latency_service_diversity,1.0,1.0,1.0,1.0,0.3716846021522583,0.75,0.614767073164718
RE2-OB,checkoutservice,disk,2,0.25,latency_topk,1.0,1.0,1.0,1.0,0.3716846021522583,0.75,0.6141950500273683
RE2-OB,checkoutservice,disk,2,0.25,random,1.0,1.0,1.0,1.0,0.3716846021522583,0.75,0.750389814043168
RE2-OB,checkoutservice,disk,2,0.25,service_aware_abnormality,1.0,1.0,1.0,1.0,0.3716846021522583,0.75,0.6219913308907288
RE2-OB,checkoutservice,disk,2,0.5,abnormality_service_diversity,1.0,1.0,1.0,1.0,0.24778973476817223,0.5,0.2736144465429584
RE2-OB,checkoutservice,disk,2,0.5,abnormality_topk,1.0,1.0,1.0,1.0,0.24778973476817223,0.5,0.2735059593962197
RE2-OB,checkoutservice,disk,2,0.5,coverage_aware,1.0,1.0,1.0,1.0,0.24778973476817223,0.5,0.22700442331684656
RE2-OB,checkoutservice,disk,2,0.5,early_window,1.0,1.0,1.0,1.0,0.24778973476817223,0.5,0.4990310125302655
RE2-OB,checkoutservice,disk,2,0.5,hybrid_abnormality_latency,1.0,1.0,1.0,1.0,0.24778973476817223,0.5,0.2258702395100326
RE2-OB,checkoutservice,disk,2,0.5,late_window,1.0,1.0,1.0,1.0,0.24778973476817223,0.5,0.5009689874697345
