dataset,service,fault,instance,budget_type,policy,budget,top1,top3,top5,avg5,full_trace_count,full_anomalous_trace_count,full_anomalous_span_count,kept_trace_count,kept_anomalous_trace_count,kept_anomalous_span_count
RE2-TT,ts-train-service,cpu,2,trace_fraction,abnormality_topk,0.25,1.0,1.0,1.0,1.0,6629,3303,414091,4153,826,201195
RE2-TT,ts-train-service,cpu,2,trace_fraction,abnormality_topk,0.5,1.0,1.0,1.0,1.0,6629,3303,414091,4979,1652,392660
RE2-TT,ts-train-service,cpu,2,trace_fraction,abnormality_topk,1.0,1.0,1.0,1.0,1.0,6629,3303,414091,6629,3303,414091
RE2-TT,ts-train-service,cpu,2,trace_fraction,service_aware_abnormality,0.1,1.0,1.0,1.0,1.0,6629,3303,414091,3657,330,99327
RE2-TT,ts-train-service,cpu,2,trace_fraction,service_aware_abnormality,0.25,1.0,1.0,1.0,1.0,6629,3303,414091,4153,826,200346
RE2-TT,ts-train-service,cpu,2,trace_fraction,service_aware_abnormality,0.5,1.0,1.0,1.0,1.0,6629,3303,414091,4979,1652,392660
RE2-TT,ts-train-service,cpu,2,trace_fraction,service_aware_abnormality,1.0,1.0,1.0,1.0,1.0,6629,3303,414091,6629,3303,414091
RE2-TT,ts-train-service,cpu,2,span_fraction,random,0.1,1.0,1.0,1.0,1.0,6629,3303,414091,3684,357,41409
RE2-TT,ts-train-service,cpu,2,span_fraction,random,0.25,1.0,1.0,1.0,1.0,6629,3303,414091,4183,856,103523
RE2-TT,ts-train-service,cpu,2,span_fraction,random,0.5,1.0,1.0,1.0,1.0,6629,3303,414091,5001,1674,207046
RE2-TT,ts-train-service,cpu,2,span_fraction,random,1.0,1.0,1.0,1.0,1.0,6629,3303,414091,6629,3303,414091
RE2-TT,ts-train-service,cpu,2,span_fraction,abnormality_topk,0.1,1.0,1.0,1.0,1.0,6629,3303,414091,3430,103,41409
RE2-TT,ts-train-service,cpu,2,span_fraction,abnormality_topk,0.25,1.0,1.0,1.0,1.0,6629,3303,414091,3677,350,103523
RE2-TT,ts-train-service,cpu,2,span_fraction,abnormality_topk,0.5,1.0,1.0,1.0,1.0,6629,3303,414091,4180,853,207046
RE2-TT,ts-train-service,cpu,2,span_fraction,abnormality_topk,1.0,1.0,1.0,1.0,1.0,6629,3303,414091,6629,3303,414091
RE2-TT,ts-train-service,cpu,2,span_fraction,service_aware_abnormality,0.1,1.0,1.0,1.0,1.0,6629,3303,414091,3435,108,41409
RE2-TT,ts-train-service,cpu,2,span_fraction,service_aware_abnormality,0.25,1.0,1.0,1.0,1.0,6629,3303,414091,3684,357,103523
RE2-TT,ts-train-service,cpu,2,span_fraction,service_aware_abnormality,0.5,1.0,1.0,1.0,1.0,6629,3303,414091,4192,865,207046
RE2-TT,ts-train-service,cpu,2,span_fraction,service_aware_abnormality,1.0,1.0,1.0,1.0,1.0,6629,3303,414091,6629,3303,414091
RE2-TT,ts-train-service,cpu,1,trace_fraction,random,0.1,1.0,1.0,1.0,1.0,6567,3259,543882,3635,326,50373
RE2-TT,ts-train-service,cpu,1,trace_fraction,random,0.25,1.0,1.0,1.0,1.0,6567,3259,543882,4124,815,137789
RE2-TT,ts-train-service,cpu,1,trace_fraction,random,0.5,1.0,1.0,1.0,1.0,6567,3259,543882,4939,1630,276640
RE2-TT,ts-train-service,cpu,1,trace_fraction,random,1.0,1.0,1.0,1.0,1.0,6567,3259,543882,6567,3259,543882
RE2-TT,ts-train-service,cpu,1,trace_fraction,abnormality_topk,0.1,1.0,1.0,1.0,1.0,6567,3259,543882,3635,326,121079
RE2-TT,ts-train-service,cpu,1,trace_fraction,abnormality_topk,0.25,1.0,1.0,1.0,1.0,6567,3259,543882,4124,815,247766
RE2-TT,ts-train-service,cpu,1,trace_fraction,abnormality_topk,0.5,1.0,1.0,1.0,1.0,6567,3259,543882,4938,1630,530356
RE2-TT,ts-train-service,cpu,1,trace_fraction,abnormality_topk,1.0,1.0,1.0,1.0,1.0,6567,3259,543882,6567,3259,543882
RE2-TT,ts-train-service,cpu,1,trace_fraction,service_aware_abnormality,0.1,1.0,1.0,1.0,1.0,6567,3259,543882,3635,326,119952
RE2-TT,ts-train-service,cpu,1,trace_fraction,service_aware_abnormality,0.25,1.0,1.0,1.0,1.0,6567,3259,543882,4124,815,245817
RE2-TT,ts-train-service,cpu,1,trace_fraction,service_aware_abnormality,0.5,1.0,1.0,1.0,1.0,6567,3259,543882,4938,1630,530356
RE2-TT,ts-train-service,cpu,1,trace_fraction,service_aware_abnormality,1.0,1.0,1.0,1.0,1.0,6567,3259,543882,6567,3259,543882
RE2-TT,ts-train-service,cpu,1,span_fraction,random,0.1,1.0,1.0,1.0,1.0,6567,3259,543882,3668,359,54388
RE2-TT,ts-train-service,cpu,1,span_fraction,random,0.25,1.0,1.0,1.0,1.0,6567,3259,543882,4127,818,135970
RE2-TT,ts-train-service,cpu,1,span_fraction,random,0.5,1.0,1.0,1.0,1.0,6567,3259,543882,4911,1602,271941
RE2-TT,ts-train-service,cpu,1,span_fraction,random,1.0,1.0,1.0,1.0,1.0,6567,3259,543882,6567,3259,543882
RE2-TT,ts-train-service,cpu,1,span_fraction,abnormality_topk,0.1,1.0,1.0,1.0,1.0,6567,3259,543882,3434,125,54388
RE2-TT,ts-train-service,cpu,1,span_fraction,abnormality_topk,0.25,1.0,1.0,1.0,1.0,6567,3259,543882,3685,376,135970
RE2-TT,ts-train-service,cpu,1,span_fraction,abnormality_topk,0.5,1.0,1.0,1.0,1.0,6567,3259,543882,4196,887,271941
RE2-TT,ts-train-service,cpu,1,span_fraction,abnormality_topk,1.0,1.0,1.0,1.0,1.0,6567,3259,543882,6567,3259,543882
RE2-TT,ts-train-service,cpu,1,span_fraction,service_aware_abnormality,0.1,1.0,1.0,1.0,1.0,6567,3259,543882,3439,130,54388
RE2-TT,ts-train-service,cpu,1,span_fraction,service_aware_abnormality,0.25,1.0,1.0,1.0,1.0,6567,3259,543882,3691,382,135970
RE2-TT,ts-train-service,cpu,1,span_fraction,service_aware_abnormality,0.5,1.0,1.0,1.0,1.0,6567,3259,543882,4199,890,271941
RE2-TT,ts-train-service,cpu,1,span_fraction,service_aware_abnormality,1.0,1.0,1.0,1.0,1.0,6567,3259,543882,6567,3259,543882
RE2-TT,ts-train-service,cpu,3,trace_fraction,random,0.1,1.0,1.0,1.0,1.0,6685,3316,480170,3702,332,48966
RE2-TT,ts-train-service,cpu,3,trace_fraction,random,0.25,1.0,1.0,1.0,1.0,6685,3316,480170,4199,829,120817
RE2-TT,ts-train-service,cpu,3,trace_fraction,random,0.5,1.0,1.0,1.0,1.0,6685,3316,480170,5028,1658,251367
RE2-TT,ts-train-service,cpu,3,trace_fraction,random,1.0,1.0,1.0,1.0,1.0,6685,3316,480170,6685,3316,480170
RE2-TT,ts-train-service,cpu,3,trace_fraction,abnormality_topk,0.1,1.0,1.0,1.0,1.0,6685,3316,480170,3702,332,103774
RE2-TT,ts-train-service,cpu,3,trace_fraction,abnormality_topk,0.25,1.0,1.0,1.0,1.0,6685,3316,480170,4199,829,221737
RE2-TT,ts-train-service,cpu,3,trace_fraction,abnormality_topk,0.5,1.0,1.0,1.0,1.0,6685,3316,480170,5027,1658,464492
RE2-TT,ts-train-service,cpu,3,trace_fraction,abnormality_topk,1.0,1.0,1.0,1.0,1.0,6685,3316,480170,6685,3316,480170
RE2-TT,ts-train-service,cpu,3,trace_fraction,service_aware_abnormality,0.1,1.0,1.0,1.0,1.0,6685,3316,480170,3702,332,102903
RE2-TT,ts-train-service,cpu,3,trace_fraction,service_aware_abnormality,0.25,1.0,1.0,1.0,1.0,6685,3316,480170,4199,829,220888
RE2-TT,ts-train-service,cpu,3,trace_fraction,service_aware_abnormality,0.5,1.0,1.0,1.0,1.0,6685,3316,480170,5027,1658,464492
RE2-TT,ts-train-service,cpu,3,trace_fraction,service_aware_abnormality,1.0,1.0,1.0,1.0,1.0,6685,3316,480170,6685,3316,480170
RE2-TT,ts-train-service,cpu,3,span_fraction,random,0.1,1.0,1.0,1.0,1.0,6685,3316,480170,3692,322,48017
RE2-TT,ts-train-service,cpu,3,span_fraction,random,0.25,1.0,1.0,1.0,1.0,6685,3316,480170,4200,830,120042
RE2-TT,ts-train-service,cpu,3,span_fraction,random,0.5,1.0,1.0,1.0,1.0,6685,3316,480170,4970,1600,240085
RE2-TT,ts-train-service,cpu,3,span_fraction,random,1.0,1.0,1.0,1.0,1.0,6685,3316,480170,6685,3316,480170
RE2-TT,ts-train-service,cpu,3,span_fraction,abnormality_topk,0.1,1.0,1.0,1.0,1.0,6685,3316,480170,3492,122,48017
RE2-TT,ts-train-service,cpu,3,span_fraction,abnormality_topk,0.25,1.0,1.0,1.0,1.0,6685,3316,480170,3771,401,120042
RE2-TT,ts-train-service,cpu,3,span_fraction,abnormality_topk,0.5,1.0,1.0,1.0,1.0,6685,3316,480170,4273,903,240085
RE2-TT,ts-train-service,cpu,3,span_fraction,abnormality_topk,1.0,1.0,1.0,1.0,1.0,6685,3316,480170,6685,3316,480170
RE2-TT,ts-train-service,cpu,3,span_fraction,service_aware_abnormality,0.1,1.0,1.0,1.0,1.0,6685,3316,480170,3496,126,48017
RE2-TT,ts-train-service,cpu,3,span_fraction,service_aware_abnormality,0.25,1.0,1.0,1.0,1.0,6685,3316,480170,3780,410,120042
RE2-TT,ts-train-service,cpu,3,span_fraction,service_aware_abnormality,0.5,1.0,1.0,1.0,1.0,6685,3316,480170,4273,903,240085
RE2-TT,ts-train-service,cpu,3,span_fraction,service_aware_abnormality,1.0,1.0,1.0,1.0,1.0,6685,3316,480170,6685,3316,480170
RE2-TT,ts-train-service,delay,1,trace_fraction,random,0.1,1.0,1.0,1.0,1.0,5765,2457,421654,3555,246,44579
RE2-TT,ts-train-service,delay,1,trace_fraction,random,0.25,1.0,1.0,1.0,1.0,5765,2457,421654,3923,614,108198
RE2-TT,ts-train-service,delay,1,trace_fraction,random,0.5,1.0,1.0,1.0,1.0,5765,2457,421654,4537,1228,206934
RE2-TT,ts-train-service,delay,1,trace_fraction,random,1.0,1.0,1.0,1.0,1.0,5765,2457,421654,5765,2457,421654
RE2-TT,ts-train-service,delay,1,trace_fraction,abnormality_topk,0.1,1.0,1.0,1.0,1.0,5765,2457,421654,3555,246,72465
RE2-TT,ts-train-service,delay,1,trace_fraction,abnormality_topk,0.25,1.0,1.0,1.0,1.0,5765,2457,421654,3923,614,140224
RE2-TT,ts-train-service,delay,1,trace_fraction,abnormality_topk,0.5,1.0,1.0,1.0,1.0,5765,2457,421654,4536,1228,411576
RE2-TT,ts-train-service,delay,1,trace_fraction,abnormality_topk,1.0,1.0,1.0,1.0,1.0,5765,2457,421654,5765,2457,421654
RE2-TT,ts-train-service,delay,1,trace_fraction,service_aware_abnormality,0.1,1.0,1.0,1.0,1.0,5765,2457,421654,3555,246,71247
RE2-TT,ts-train-service,delay,1,trace_fraction,service_aware_abnormality,0.25,1.0,1.0,1.0,1.0,5765,2457,421654,3923,614,139397
RE2-TT,ts-train-service,delay,1,trace_fraction,service_aware_abnormality,0.5,1.0,1.0,1.0,1.0,5765,2457,421654,4536,1228,411576
RE2-TT,ts-train-service,delay,1,trace_fraction,service_aware_abnormality,1.0,1.0,1.0,1.0,1.0,5765,2457,421654,5765,2457,421654
RE2-TT,ts-train-service,delay,1,span_fraction,random,0.1,1.0,1.0,1.0,1.0,5765,2457,421654,3560,251,42165
RE2-TT,ts-train-service,delay,1,span_fraction,random,0.25,1.0,1.0,1.0,1.0,5765,2457,421654,3903,594,105414
RE2-TT,ts-train-service,delay,1,span_fraction,random,0.5,1.0,1.0,1.0,1.0,5765,2457,421654,4571,1262,210827
RE2-TT,ts-train-service,delay,1,span_fraction,random,1.0,1.0,1.0,1.0,1.0,5765,2457,421654,5765,2457,421654
RE2-TT,ts-train-service,delay,1,span_fraction,abnormality_topk,0.1,1.0,1.0,1.0,1.0,5765,2457,421654,3410,101,42165
RE2-TT,ts-train-service,delay,1,span_fraction,abnormality_topk,0.25,1.0,1.0,1.0,1.0,5765,2457,421654,3738,429,105414
RE2-TT,ts-train-service,delay,1,span_fraction,abnormality_topk,0.5,1.0,1.0,1.0,1.0,5765,2457,421654,4300,991,210827
RE2-TT,ts-train-service,delay,1,span_fraction,abnormality_topk,1.0,1.0,1.0,1.0,1.0,5765,2457,421654,5765,2457,421654
RE2-TT,ts-train-service,delay,1,span_fraction,service_aware_abnormality,0.1,1.0,1.0,1.0,1.0,5765,2457,421654,3413,104,42165
RE2-TT,ts-train-service,delay,1,span_fraction,service_aware_abnormality,0.25,1.0,1.0,1.0,1.0,5765,2457,421654,3742,433,105414
RE2-TT,ts-train-service,delay,1,span_fraction,service_aware_abnormality,0.5,1.0,1.0,1.0,1.0,5765,2457,421654,4304,995,210827
RE2-TT,ts-train-service,delay,1,span_fraction,service_aware_abnormality,1.0,1.0,1.0,1.0,1.0,5765,2457,421654,5765,2457,421654
RE2-TT,ts-train-service,delay,2,trace_fraction,random,0.1,1.0,1.0,1.0,1.0,5785,2449,297061,3582,245,29908
RE2-TT,ts-train-service,delay,2,trace_fraction,random,0.25,1.0,1.0,1.0,1.0,5785,2449,297061,3949,612,76488
RE2-TT,ts-train-service,delay,2,trace_fraction,random,0.5,1.0,1.0,1.0,1.0,5785,2449,297061,4561,1224,151438
RE2-TT,ts-train-service,delay,2,trace_fraction,random,1.0,1.0,1.0,1.0,1.0,5785,2449,297061,5785,2449,297061
RE2-TT,ts-train-service,delay,2,trace_fraction,abnormality_topk,0.1,1.0,1.0,1.0,1.0,5785,2449,297061,3582,245,70218
RE2-TT,ts-train-service,delay,2,trace_fraction,abnormality_topk,0.25,1.0,1.0,1.0,1.0,5785,2449,297061,3949,612,137651
RE2-TT,ts-train-service,delay,2,trace_fraction,abnormality_topk,0.5,1.0,1.0,1.0,1.0,5785,2449,297061,4561,1224,272214
RE2-TT,ts-train-service,delay,2,trace_fraction,abnormality_topk,1.0,1.0,1.0,1.0,1.0,5785,2449,297061,5785,2449,297061
RE2-TT,ts-train-service,delay,2,trace_fraction,service_aware_abnormality,0.1,1.0,1.0,1.0,1.0,5785,2449,297061,3582,245,69336
RE2-TT,ts-train-service,delay,2,trace_fraction,service_aware_abnormality,0.25,1.0,1.0,1.0,1.0,5785,2449,297061,3949,612,136849
RE2-TT,ts-train-service,delay,2,trace_fraction,service_aware_abnormality,0.5,1.0,1.0,1.0,1.0,5785,2449,297061,4561,1224,272214
RE2-TT,ts-train-service,delay,2,trace_fraction,service_aware_abnormality,1.0,1.0,1.0,1.0,1.0,5785,2449,297061,5785,2449,297061
RE2-TT,ts-train-service,delay,2,span_fraction,random,0.1,1.0,1.0,1.0,1.0,5785,2449,297061,3606,269,29706
RE2-TT,ts-train-service,delay,2,span_fraction,random,0.25,1.0,1.0,1.0,1.0,5785,2449,297061,3950,613,74265
RE2-TT,ts-train-service,delay,2,span_fraction,random,0.5,1.0,1.0,1.0,1.0,5785,2449,297061,4545,1208,148530
RE2-TT,ts-train-service,delay,2,span_fraction,random,1.0,1.0,1.0,1.0,1.0,5785,2449,297061,5785,2449,297061
RE2-TT,ts-train-service,delay,2,span_fraction,abnormality_topk,0.1,1.0,1.0,1.0,1.0,5785,2449,297061,3411,74,29706
RE2-TT,ts-train-service,delay,2,span_fraction,abnormality_topk,0.25,1.0,1.0,1.0,1.0,5785,2449,297061,3613,276,74265
RE2-TT,ts-train-service,delay,2,span_fraction,abnormality_topk,0.5,1.0,1.0,1.0,1.0,5785,2449,297061,4013,676,148530
RE2-TT,ts-train-service,delay,2,span_fraction,abnormality_topk,1.0,1.0,1.0,1.0,1.0,5785,2449,297061,5785,2449,297061
RE2-TT,ts-train-service,delay,2,span_fraction,service_aware_abnormality,0.1,1.0,1.0,1.0,1.0,5785,2449,297061,3417,80,29706
RE2-TT,ts-train-service,delay,2,span_fraction,service_aware_abnormality,0.25,1.0,1.0,1.0,1.0,5785,2449,297061,3614,277,74265
RE2-TT,ts-train-service,delay,2,span_fraction,service_aware_abnormality,0.5,1.0,1.0,1.0,1.0,5785,2449,297061,4018,681,148530
RE2-TT,ts-train-service,delay,2,span_fraction,service_aware_abnormality,1.0,1.0,1.0,1.0,1.0,5785,2449,297061,5785,2449,297061
RE2-TT,ts-train-service,delay,3,trace_fraction,random,0.1,1.0,1.0,1.0,1.0,5885,2463,348751,3669,246,36340
RE2-TT,ts-train-service,delay,3,trace_fraction,random,0.25,1.0,1.0,1.0,1.0,5885,2463,348751,4039,616,88634
RE2-TT,ts-train-service,delay,3,trace_fraction,random,0.5,1.0,1.0,1.0,1.0,5885,2463,348751,4655,1232,172712
RE2-TT,ts-train-service,delay,3,trace_fraction,random,1.0,1.0,1.0,1.0,1.0,5885,2463,348751,5885,2463,348751
RE2-TT,ts-train-service,delay,3,trace_fraction,abnormality_topk,0.1,1.0,1.0,1.0,1.0,5885,2463,348751,3669,246,69415
RE2-TT,ts-train-service,delay,3,trace_fraction,abnormality_topk,0.25,1.0,1.0,1.0,1.0,5885,2463,348751,4039,616,137532
RE2-TT,ts-train-service,delay,3,trace_fraction,abnormality_topk,0.5,1.0,1.0,1.0,1.0,5885,2463,348751,4655,1232,334136
RE2-TT,ts-train-service,delay,3,trace_fraction,abnormality_topk,1.0,1.0,1.0,1.0,1.0,5885,2463,348751,5885,2463,348751
RE2-TT,ts-train-service,delay,3,trace_fraction,service_aware_abnormality,0.1,1.0,1.0,1.0,1.0,5885,2463,348751,3669,246,68555
RE2-TT,ts-train-service,delay,3,trace_fraction,service_aware_abnormality,0.25,1.0,1.0,1.0,1.0,5885,2463,348751,4039,616,136650
RE2-TT,ts-train-service,delay,3,trace_fraction,service_aware_abnormality,0.5,1.0,1.0,1.0,1.0,5885,2463,348751,4655,1232,334136
RE2-TT,ts-train-service,delay,3,trace_fraction,service_aware_abnormality,1.0,1.0,1.0,1.0,1.0,5885,2463,348751,5885,2463,348751
RE2-TT,ts-train-service,delay,3,span_fraction,random,0.1,1.0,1.0,1.0,1.0,5885,2463,348751,3668,245,34875
RE2-TT,ts-train-service,delay,3,span_fraction,random,0.25,1.0,1.0,1.0,1.0,5885,2463,348751,4038,615,87188
RE2-TT,ts-train-service,delay,3,span_fraction,random,0.5,1.0,1.0,1.0,1.0,5885,2463,348751,4672,1249,174376
RE2-TT,ts-train-service,delay,3,span_fraction,random,1.0,1.0,1.0,1.0,1.0,5885,2463,348751,5885,2463,348751
RE2-TT,ts-train-service,delay,3,span_fraction,abnormality_topk,0.1,1.0,1.0,1.0,1.0,5885,2463,348751,3510,87,34875
RE2-TT,ts-train-service,delay,3,span_fraction,abnormality_topk,0.25,1.0,1.0,1.0,1.0,5885,2463,348751,3769,347,87188
RE2-TT,ts-train-service,delay,3,span_fraction,abnormality_topk,0.5,1.0,1.0,1.0,1.0,5885,2463,348751,4245,822,174376
RE2-TT,ts-train-service,delay,3,span_fraction,abnormality_topk,1.0,1.0,1.0,1.0,1.0,5885,2463,348751,5885,2463,348751
RE2-TT,ts-train-service,delay,3,span_fraction,service_aware_abnormality,0.1,1.0,1.0,1.0,1.0,5885,2463,348751,3513,90,34875
RE2-TT,ts-train-service,delay,3,span_fraction,service_aware_abnormality,0.25,1.0,1.0,1.0,1.0,5885,2463,348751,3776,354,87188
RE2-TT,ts-train-service,delay,3,span_fraction,service_aware_abnormality,0.5,1.0,1.0,1.0,1.0,5885,2463,348751,4246,823,174376
RE2-TT,ts-train-service,delay,3,span_fraction,service_aware_abnormality,1.0,1.0,1.0,1.0,1.0,5885,2463,348751,5885,2463,348751
RE2-TT,ts-train-service,disk,1,trace_fraction,random,0.1,1.0,1.0,1.0,1.0,6707,3323,404168,3719,332,42559
RE2-TT,ts-train-service,disk,1,trace_fraction,random,0.25,1.0,1.0,1.0,1.0,6707,3323,404168,4216,831,103371
RE2-TT,ts-train-service,disk,1,trace_fraction,random,0.5,1.0,1.0,1.0,1.0,6707,3323,404168,5047,1662,208859
RE2-TT,ts-train-service,disk,1,trace_fraction,random,1.0,1.0,1.0,1.0,1.0,6707,3323,404168,6707,3323,404168
RE2-TT,ts-train-service,disk,1,trace_fraction,abnormality_topk,0.1,1.0,1.0,1.0,1.0,6707,3323,404168,3719,332,86444
RE2-TT,ts-train-service,disk,1,trace_fraction,abnormality_topk,0.25,1.0,1.0,1.0,1.0,6707,3323,404168,4218,831,213722
RE2-TT,ts-train-service,disk,1,trace_fraction,abnormality_topk,0.5,1.0,1.0,1.0,1.0,6707,3323,404168,5046,1662,349443
RE2-TT,ts-train-service,disk,1,trace_fraction,abnormality_topk,1.0,1.0,1.0,1.0,1.0,6707,3323,404168,6707,3323,404168
RE2-TT,ts-train-service,disk,1,trace_fraction,service_aware_abnormality,0.1,1.0,1.0,1.0,1.0,6707,3323,404168,3719,332,85617
RE2-TT,ts-train-service,disk,1,trace_fraction,service_aware_abnormality,0.25,1.0,1.0,1.0,1.0,6707,3323,404168,4218,831,213228
RE2-TT,ts-train-service,disk,1,trace_fraction,service_aware_abnormality,0.5,1.0,1.0,1.0,1.0,6707,3323,404168,5046,1662,349443
RE2-TT,ts-train-service,disk,1,trace_fraction,service_aware_abnormality,1.0,1.0,1.0,1.0,1.0,6707,3323,404168,6707,3323,404168
RE2-TT,ts-train-service,disk,1,span_fraction,random,0.1,1.0,1.0,1.0,1.0,6707,3323,404168,3710,323,40417
RE2-TT,ts-train-service,disk,1,span_fraction,random,0.25,1.0,1.0,1.0,1.0,6707,3323,404168,4204,819,101042
RE2-TT,ts-train-service,disk,1,span_fraction,random,0.5,1.0,1.0,1.0,1.0,6707,3323,404168,4995,1610,202084
RE2-TT,ts-train-service,disk,1,span_fraction,random,1.0,1.0,1.0,1.0,1.0,6707,3323,404168,6707,3323,404168
RE2-TT,ts-train-service,disk,1,span_fraction,abnormality_topk,0.1,1.0,1.0,1.0,1.0,6707,3323,404168,3509,122,40417
RE2-TT,ts-train-service,disk,1,span_fraction,abnormality_topk,0.25,1.0,1.0,1.0,1.0,6707,3323,404168,3795,408,101042
RE2-TT,ts-train-service,disk,1,span_fraction,abnormality_topk,0.5,1.0,1.0,1.0,1.0,6707,3323,404168,4181,794,202084
RE2-TT,ts-train-service,disk,1,span_fraction,abnormality_topk,1.0,1.0,1.0,1.0,1.0,6707,3323,404168,6707,3323,404168
RE2-TT,ts-train-service,disk,1,span_fraction,service_aware_abnormality,0.1,1.0,1.0,1.0,1.0,6707,3323,404168,3518,131,40417
RE2-TT,ts-train-service,disk,1,span_fraction,service_aware_abnormality,0.25,1.0,1.0,1.0,1.0,6707,3323,404168,3802,415,101042
RE2-TT,ts-train-service,disk,1,span_fraction,service_aware_abnormality,0.5,1.0,1.0,1.0,1.0,6707,3323,404168,4184,797,202084
RE2-TT,ts-train-service,disk,1,span_fraction,service_aware_abnormality,1.0,1.0,1.0,1.0,1.0,6707,3323,404168,6707,3323,404168
RE2-TT,ts-train-service,disk,2,trace_fraction,random,0.1,1.0,1.0,1.0,1.0,6627,3296,435554,3662,330,47626
RE2-TT,ts-train-service,disk,2,trace_fraction,random,0.25,1.0,1.0,1.0,1.0,6627,3296,435554,4156,824,112943
RE2-TT,ts-train-service,disk,2,trace_fraction,random,0.5,1.0,1.0,1.0,1.0,6627,3296,435554,4980,1648,213259
RE2-TT,ts-train-service,disk,2,trace_fraction,random,1.0,1.0,1.0,1.0,1.0,6627,3296,435554,6627,3296,435554
RE2-TT,ts-train-service,disk,2,trace_fraction,abnormality_topk,0.1,1.0,1.0,1.0,1.0,6627,3296,435554,3662,330,89403
RE2-TT,ts-train-service,disk,2,trace_fraction,abnormality_topk,0.25,1.0,1.0,1.0,1.0,6627,3296,435554,4156,824,211387
RE2-TT,ts-train-service,disk,2,trace_fraction,abnormality_topk,0.5,1.0,1.0,1.0,1.0,6627,3296,435554,4980,1648,400729
RE2-TT,ts-train-service,disk,2,trace_fraction,abnormality_topk,1.0,1.0,1.0,1.0,1.0,6627,3296,435554,6627,3296,435554
RE2-TT,ts-train-service,disk,2,trace_fraction,service_aware_abnormality,0.1,1.0,1.0,1.0,1.0,6627,3296,435554,3662,330,88001
RE2-TT,ts-train-service,disk,2,trace_fraction,service_aware_abnormality,0.25,1.0,1.0,1.0,1.0,6627,3296,435554,4156,824,210538
RE2-TT,ts-train-service,disk,2,trace_fraction,service_aware_abnormality,0.5,1.0,1.0,1.0,1.0,6627,3296,435554,4980,1648,400729
RE2-TT,ts-train-service,disk,2,trace_fraction,service_aware_abnormality,1.0,1.0,1.0,1.0,1.0,6627,3296,435554,6627,3296,435554
RE2-TT,ts-train-service,disk,2,span_fraction,random,0.1,1.0,1.0,1.0,1.0,6627,3296,435554,3652,320,43555
RE2-TT,ts-train-service,disk,2,span_fraction,random,0.25,1.0,1.0,1.0,1.0,6627,3296,435554,4105,773,108888
RE2-TT,ts-train-service,disk,2,span_fraction,random,0.5,1.0,1.0,1.0,1.0,6627,3296,435554,5029,1697,217777
RE2-TT,ts-train-service,disk,2,span_fraction,random,1.0,1.0,1.0,1.0,1.0,6627,3296,435554,6627,3296,435554
RE2-TT,ts-train-service,disk,2,span_fraction,abnormality_topk,0.1,1.0,1.0,1.0,1.0,6627,3296,435554,3462,130,43555
RE2-TT,ts-train-service,disk,2,span_fraction,abnormality_topk,0.25,1.0,1.0,1.0,1.0,6627,3296,435554,3753,421,108888
RE2-TT,ts-train-service,disk,2,span_fraction,abnormality_topk,0.5,1.0,1.0,1.0,1.0,6627,3296,435554,4186,854,217777
RE2-TT,ts-train-service,disk,2,span_fraction,abnormality_topk,1.0,1.0,1.0,1.0,1.0,6627,3296,435554,6627,3296,435554
RE2-TT,ts-train-service,disk,2,span_fraction,service_aware_abnormality,0.1,1.0,1.0,1.0,1.0,6627,3296,435554,3467,135,43555
RE2-TT,ts-train-service,disk,2,span_fraction,service_aware_abnormality,0.25,1.0,1.0,1.0,1.0,6627,3296,435554,3761,429,108888
RE2-TT,ts-train-service,disk,2,span_fraction,service_aware_abnormality,0.5,1.0,1.0,1.0,1.0,6627,3296,435554,4193,861,217777
RE2-TT,ts-train-service,disk,2,span_fraction,service_aware_abnormality,1.0,1.0,1.0,1.0,1.0,6627,3296,435554,6627,3296,435554
RE2-TT,ts-train-service,disk,3,trace_fraction,random,0.1,1.0,1.0,1.0,1.0,6705,3303,503411,3732,330,50670
RE2-TT,ts-train-service,disk,3,trace_fraction,random,0.25,1.0,1.0,1.0,1.0,6705,3303,503411,4228,826,120379
RE2-TT,ts-train-service,disk,3,trace_fraction,random,0.5,1.0,1.0,1.0,1.0,6705,3303,503411,5054,1652,245319
RE2-TT,ts-train-service,disk,3,trace_fraction,random,1.0,1.0,1.0,1.0,1.0,6705,3303,503411,6705,3303,503411
