dataset,service,fault,instance,policy,budget,top1,top3,top5,avg5,full_trace_count,kept_trace_count,full_anomalous_trace_count,kept_anomalous_trace_count
RE2-TT,ts-train-service,loss,3,early_window,0.5,1.0,1.0,1.0,1.0,6516,4927,3177,1588
RE2-TT,ts-train-service,loss,3,early_window,1.0,1.0,1.0,1.0,1.0,6516,6516,3177,3177
RE2-TT,ts-train-service,loss,3,late_window,0.1,1.0,1.0,1.0,1.0,6516,3657,3177,318
RE2-TT,ts-train-service,loss,3,late_window,0.25,1.0,1.0,1.0,1.0,6516,4133,3177,794
RE2-TT,ts-train-service,loss,3,late_window,0.5,1.0,1.0,1.0,1.0,6516,4927,3177,1588
RE2-TT,ts-train-service,loss,3,late_window,1.0,1.0,1.0,1.0,1.0,6516,6516,3177,3177
RE2-TT,ts-train-service,mem,1,random,0.1,1.0,1.0,1.0,1.0,6494,3636,3176,318
RE2-TT,ts-train-service,mem,1,random,0.25,1.0,1.0,1.0,1.0,6494,4112,3176,794
RE2-TT,ts-train-service,mem,1,random,0.5,1.0,1.0,1.0,1.0,6494,4906,3176,1588
RE2-TT,ts-train-service,mem,1,random,1.0,1.0,1.0,1.0,1.0,6494,6494,3176,3176
RE2-TT,ts-train-service,mem,1,early_window,0.1,1.0,1.0,1.0,1.0,6494,3636,3176,318
RE2-TT,ts-train-service,mem,1,early_window,0.25,1.0,1.0,1.0,1.0,6494,4112,3176,794
RE2-TT,ts-train-service,mem,1,early_window,0.5,1.0,1.0,1.0,1.0,6494,4906,3176,1588
RE2-TT,ts-train-service,mem,1,early_window,1.0,1.0,1.0,1.0,1.0,6494,6494,3176,3176
RE2-TT,ts-train-service,mem,1,late_window,0.1,1.0,1.0,1.0,1.0,6494,3636,3176,318
RE2-TT,ts-train-service,mem,1,late_window,0.25,1.0,1.0,1.0,1.0,6494,4112,3176,794
RE2-TT,ts-train-service,mem,1,late_window,0.5,1.0,1.0,1.0,1.0,6494,4906,3176,1588
RE2-TT,ts-train-service,mem,1,late_window,1.0,1.0,1.0,1.0,1.0,6494,6494,3176,3176
RE2-TT,ts-train-service,mem,2,random,0.1,1.0,1.0,1.0,1.0,6363,3500,3181,318
RE2-TT,ts-train-service,mem,2,random,0.25,1.0,1.0,1.0,1.0,6363,3977,3181,795
RE2-TT,ts-train-service,mem,2,random,0.5,1.0,1.0,1.0,1.0,6363,4772,3181,1590
RE2-TT,ts-train-service,mem,2,random,1.0,1.0,1.0,1.0,1.0,6363,6363,3181,3181
RE2-TT,ts-train-service,mem,2,early_window,0.1,1.0,1.0,1.0,1.0,6363,3500,3181,318
RE2-TT,ts-train-service,mem,2,early_window,0.25,1.0,1.0,1.0,1.0,6363,3977,3181,795
RE2-TT,ts-train-service,mem,2,early_window,0.5,1.0,1.0,1.0,1.0,6363,4772,3181,1590
RE2-TT,ts-train-service,mem,2,early_window,1.0,1.0,1.0,1.0,1.0,6363,6363,3181,3181
RE2-TT,ts-train-service,mem,2,late_window,0.1,1.0,1.0,1.0,1.0,6363,3500,3181,318
RE2-TT,ts-train-service,mem,2,late_window,0.25,1.0,1.0,1.0,1.0,6363,3977,3181,795
RE2-TT,ts-train-service,mem,2,late_window,0.5,1.0,1.0,1.0,1.0,6363,4772,3181,1590
RE2-TT,ts-train-service,mem,2,late_window,1.0,1.0,1.0,1.0,1.0,6363,6363,3181,3181
RE2-TT,ts-train-service,socket,1,random,0.1,0.0,1.0,1.0,0.8,1754,231,1692,169
RE2-TT,ts-train-service,socket,1,random,0.25,0.0,1.0,1.0,0.8,1754,485,1692,423
RE2-TT,ts-train-service,socket,1,random,0.5,0.0,1.0,1.0,0.8,1754,908,1692,846
RE2-TT,ts-train-service,socket,1,random,1.0,0.0,1.0,1.0,0.8,1754,1754,1692,1692
RE2-TT,ts-train-service,socket,1,early_window,0.1,0.0,1.0,1.0,0.8,1754,231,1692,169
RE2-TT,ts-train-service,socket,1,early_window,0.25,0.0,1.0,1.0,0.8,1754,485,1692,423
RE2-TT,ts-train-service,socket,1,early_window,0.5,0.0,1.0,1.0,0.8,1754,908,1692,846
RE2-TT,ts-train-service,socket,1,early_window,1.0,0.0,1.0,1.0,0.8,1754,1754,1692,1692
RE2-TT,ts-train-service,socket,1,late_window,0.1,0.0,1.0,1.0,0.8,1754,231,1692,169
RE2-TT,ts-train-service,socket,1,late_window,0.25,0.0,1.0,1.0,0.8,1754,485,1692,423
RE2-TT,ts-train-service,socket,1,late_window,0.5,0.0,1.0,1.0,0.8,1754,908,1692,846
RE2-TT,ts-train-service,socket,1,late_window,1.0,0.0,1.0,1.0,0.8,1754,1754,1692,1692
RE2-TT,ts-train-service,mem,3,random,0.1,1.0,1.0,1.0,1.0,6616,3663,3281,328
RE2-TT,ts-train-service,mem,3,random,0.25,1.0,1.0,1.0,1.0,6616,4155,3281,820
RE2-TT,ts-train-service,mem,3,random,0.5,1.0,1.0,1.0,1.0,6616,4975,3281,1640
RE2-TT,ts-train-service,mem,3,random,1.0,1.0,1.0,1.0,1.0,6616,6616,3281,3281
RE2-TT,ts-train-service,mem,3,early_window,0.1,1.0,1.0,1.0,1.0,6616,3663,3281,328
RE2-TT,ts-train-service,mem,3,early_window,0.25,1.0,1.0,1.0,1.0,6616,4155,3281,820
RE2-TT,ts-train-service,mem,3,early_window,0.5,1.0,1.0,1.0,1.0,6616,4975,3281,1640
RE2-TT,ts-train-service,mem,3,early_window,1.0,1.0,1.0,1.0,1.0,6616,6616,3281,3281
RE2-TT,ts-train-service,mem,3,late_window,0.1,1.0,1.0,1.0,1.0,6616,3663,3281,328
RE2-TT,ts-train-service,mem,3,late_window,0.25,1.0,1.0,1.0,1.0,6616,4155,3281,820
RE2-TT,ts-train-service,mem,3,late_window,0.5,1.0,1.0,1.0,1.0,6616,4975,3281,1640
RE2-TT,ts-train-service,mem,3,late_window,1.0,1.0,1.0,1.0,1.0,6616,6616,3281,3281
RE2-TT,ts-train-service,socket,3,random,0.1,1.0,1.0,1.0,1.0,6544,3616,3253,325
RE2-TT,ts-train-service,socket,3,random,0.25,1.0,1.0,1.0,1.0,6544,4104,3253,813
RE2-TT,ts-train-service,socket,3,random,0.5,1.0,1.0,1.0,1.0,6544,4917,3253,1626
RE2-TT,ts-train-service,socket,3,random,1.0,1.0,1.0,1.0,1.0,6544,6544,3253,3253
RE2-TT,ts-train-service,socket,3,early_window,0.1,1.0,1.0,1.0,1.0,6544,3616,3253,325
RE2-TT,ts-train-service,socket,3,early_window,0.25,1.0,1.0,1.0,1.0,6544,4104,3253,813
RE2-TT,ts-train-service,socket,3,early_window,0.5,1.0,1.0,1.0,1.0,6544,4917,3253,1626
RE2-TT,ts-train-service,socket,3,early_window,1.0,1.0,1.0,1.0,1.0,6544,6544,3253,3253
RE2-TT,ts-train-service,socket,3,late_window,0.1,1.0,1.0,1.0,1.0,6544,3616,3253,325
RE2-TT,ts-train-service,socket,3,late_window,0.25,1.0,1.0,1.0,1.0,6544,4104,3253,813
RE2-TT,ts-train-service,socket,3,late_window,0.5,1.0,1.0,1.0,1.0,6544,4917,3253,1626
RE2-TT,ts-train-service,socket,3,late_window,1.0,1.0,1.0,1.0,1.0,6544,6544,3253,3253
RE2-TT,ts-travel-service,cpu,1,random,0.1,0.0,1.0,1.0,0.8,7168,3933,3594,359
RE2-TT,ts-travel-service,cpu,1,random,0.25,0.0,1.0,1.0,0.8,7168,4472,3594,898
RE2-TT,ts-travel-service,cpu,1,random,0.5,0.0,1.0,1.0,0.8,7168,5371,3594,1797
RE2-TT,ts-travel-service,cpu,1,random,1.0,0.0,1.0,1.0,0.8,7168,7168,3594,3594
RE2-TT,ts-travel-service,cpu,1,early_window,0.1,1.0,1.0,1.0,1.0,7168,3933,3594,359
RE2-TT,ts-travel-service,cpu,1,early_window,0.25,0.0,1.0,1.0,0.8,7168,4472,3594,898
RE2-TT,ts-travel-service,cpu,1,early_window,0.5,0.0,1.0,1.0,0.8,7168,5371,3594,1797
RE2-TT,ts-travel-service,cpu,1,early_window,1.0,0.0,1.0,1.0,0.8,7168,7168,3594,3594
RE2-TT,ts-travel-service,cpu,1,late_window,0.1,1.0,1.0,1.0,1.0,7168,3933,3594,359
RE2-TT,ts-travel-service,cpu,1,late_window,0.25,1.0,1.0,1.0,1.0,7168,4472,3594,898
RE2-TT,ts-travel-service,cpu,1,late_window,0.5,0.0,1.0,1.0,0.8,7168,5371,3594,1797
RE2-TT,ts-travel-service,cpu,1,late_window,1.0,0.0,1.0,1.0,0.8,7168,7168,3594,3594
RE2-TT,ts-train-service,socket,2,random,0.1,1.0,1.0,1.0,1.0,6666,3680,3318,332
RE2-TT,ts-train-service,socket,2,random,0.25,1.0,1.0,1.0,1.0,6666,4178,3318,830
RE2-TT,ts-train-service,socket,2,random,0.5,1.0,1.0,1.0,1.0,6666,5007,3318,1659
RE2-TT,ts-train-service,socket,2,random,1.0,1.0,1.0,1.0,1.0,6666,6666,3318,3318
RE2-TT,ts-train-service,socket,2,early_window,0.1,1.0,1.0,1.0,1.0,6666,3680,3318,332
RE2-TT,ts-train-service,socket,2,early_window,0.25,1.0,1.0,1.0,1.0,6666,4178,3318,830
RE2-TT,ts-train-service,socket,2,early_window,0.5,1.0,1.0,1.0,1.0,6666,5007,3318,1659
RE2-TT,ts-train-service,socket,2,early_window,1.0,1.0,1.0,1.0,1.0,6666,6666,3318,3318
RE2-TT,ts-train-service,socket,2,late_window,0.1,1.0,1.0,1.0,1.0,6666,3680,3318,332
RE2-TT,ts-train-service,socket,2,late_window,0.25,1.0,1.0,1.0,1.0,6666,4178,3318,830
RE2-TT,ts-train-service,socket,2,late_window,0.5,1.0,1.0,1.0,1.0,6666,5007,3318,1659
RE2-TT,ts-train-service,socket,2,late_window,1.0,1.0,1.0,1.0,1.0,6666,6666,3318,3318
RE2-TT,ts-travel-service,cpu,2,random,0.1,1.0,1.0,1.0,1.0,6583,3660,3248,325
RE2-TT,ts-travel-service,cpu,2,random,0.25,1.0,1.0,1.0,1.0,6583,4147,3248,812
RE2-TT,ts-travel-service,cpu,2,random,0.5,1.0,1.0,1.0,1.0,6583,4959,3248,1624
RE2-TT,ts-travel-service,cpu,2,random,1.0,1.0,1.0,1.0,1.0,6583,6583,3248,3248
RE2-TT,ts-travel-service,cpu,2,early_window,0.1,1.0,1.0,1.0,1.0,6583,3660,3248,325
RE2-TT,ts-travel-service,cpu,2,early_window,0.25,1.0,1.0,1.0,1.0,6583,4147,3248,812
RE2-TT,ts-travel-service,cpu,2,early_window,0.5,1.0,1.0,1.0,1.0,6583,4959,3248,1624
RE2-TT,ts-travel-service,cpu,2,early_window,1.0,1.0,1.0,1.0,1.0,6583,6583,3248,3248
RE2-TT,ts-travel-service,cpu,2,late_window,0.1,1.0,1.0,1.0,1.0,6583,3660,3248,325
RE2-TT,ts-travel-service,cpu,2,late_window,0.25,1.0,1.0,1.0,1.0,6583,4147,3248,812
RE2-TT,ts-travel-service,cpu,2,late_window,0.5,1.0,1.0,1.0,1.0,6583,4959,3248,1624
RE2-TT,ts-travel-service,cpu,2,late_window,1.0,1.0,1.0,1.0,1.0,6583,6583,3248,3248
RE2-TT,ts-travel-service,cpu,3,random,0.1,1.0,1.0,1.0,1.0,6623,3667,3284,328
RE2-TT,ts-travel-service,cpu,3,random,0.25,1.0,1.0,1.0,1.0,6623,4160,3284,821
RE2-TT,ts-travel-service,cpu,3,random,0.5,1.0,1.0,1.0,1.0,6623,4981,3284,1642
RE2-TT,ts-travel-service,cpu,3,random,1.0,1.0,1.0,1.0,1.0,6623,6623,3284,3284
RE2-TT,ts-travel-service,cpu,3,early_window,0.1,1.0,1.0,1.0,1.0,6623,3667,3284,328
RE2-TT,ts-travel-service,cpu,3,early_window,0.25,1.0,1.0,1.0,1.0,6623,4160,3284,821
RE2-TT,ts-travel-service,cpu,3,early_window,0.5,1.0,1.0,1.0,1.0,6623,4981,3284,1642
RE2-TT,ts-travel-service,cpu,3,early_window,1.0,1.0,1.0,1.0,1.0,6623,6623,3284,3284
RE2-TT,ts-travel-service,cpu,3,late_window,0.1,1.0,1.0,1.0,1.0,6623,3667,3284,328
RE2-TT,ts-travel-service,cpu,3,late_window,0.25,1.0,1.0,1.0,1.0,6623,4160,3284,821
RE2-TT,ts-travel-service,cpu,3,late_window,0.5,1.0,1.0,1.0,1.0,6623,4981,3284,1642
RE2-TT,ts-travel-service,cpu,3,late_window,1.0,1.0,1.0,1.0,1.0,6623,6623,3284,3284
RE2-TT,ts-travel-service,delay,2,random,0.1,1.0,1.0,1.0,1.0,6250,3835,2683,268
RE2-TT,ts-travel-service,delay,2,random,0.25,1.0,1.0,1.0,1.0,6250,4238,2683,671
RE2-TT,ts-travel-service,delay,2,random,0.5,1.0,1.0,1.0,1.0,6250,4909,2683,1342
RE2-TT,ts-travel-service,delay,2,random,1.0,1.0,1.0,1.0,1.0,6250,6250,2683,2683
RE2-TT,ts-travel-service,delay,2,early_window,0.1,1.0,1.0,1.0,1.0,6250,3835,2683,268
RE2-TT,ts-travel-service,delay,2,early_window,0.25,1.0,1.0,1.0,1.0,6250,4238,2683,671
RE2-TT,ts-travel-service,delay,2,early_window,0.5,1.0,1.0,1.0,1.0,6250,4909,2683,1342
RE2-TT,ts-travel-service,delay,2,early_window,1.0,1.0,1.0,1.0,1.0,6250,6250,2683,2683
RE2-TT,ts-travel-service,delay,2,late_window,0.1,1.0,1.0,1.0,1.0,6250,3835,2683,268
RE2-TT,ts-travel-service,delay,2,late_window,0.25,1.0,1.0,1.0,1.0,6250,4238,2683,671
RE2-TT,ts-travel-service,delay,2,late_window,0.5,1.0,1.0,1.0,1.0,6250,4909,2683,1342
RE2-TT,ts-travel-service,delay,2,late_window,1.0,1.0,1.0,1.0,1.0,6250,6250,2683,2683
RE2-TT,ts-travel-service,delay,1,random,0.1,1.0,1.0,1.0,1.0,5886,3631,2505,250
RE2-TT,ts-travel-service,delay,1,random,0.25,1.0,1.0,1.0,1.0,5886,4007,2505,626
RE2-TT,ts-travel-service,delay,1,random,0.5,1.0,1.0,1.0,1.0,5886,4633,2505,1252
RE2-TT,ts-travel-service,delay,1,random,1.0,1.0,1.0,1.0,1.0,5886,5886,2505,2505
RE2-TT,ts-travel-service,delay,1,early_window,0.1,1.0,1.0,1.0,1.0,5886,3631,2505,250
RE2-TT,ts-travel-service,delay,1,early_window,0.25,1.0,1.0,1.0,1.0,5886,4007,2505,626
RE2-TT,ts-travel-service,delay,1,early_window,0.5,1.0,1.0,1.0,1.0,5886,4633,2505,1252
RE2-TT,ts-travel-service,delay,1,early_window,1.0,1.0,1.0,1.0,1.0,5886,5886,2505,2505
RE2-TT,ts-travel-service,delay,1,late_window,0.1,1.0,1.0,1.0,1.0,5886,3631,2505,250
RE2-TT,ts-travel-service,delay,1,late_window,0.25,1.0,1.0,1.0,1.0,5886,4007,2505,626
RE2-TT,ts-travel-service,delay,1,late_window,0.5,1.0,1.0,1.0,1.0,5886,4633,2505,1252
RE2-TT,ts-travel-service,delay,1,late_window,1.0,1.0,1.0,1.0,1.0,5886,5886,2505,2505
RE2-TT,ts-travel-service,disk,2,random,0.1,1.0,1.0,1.0,1.0,6561,3573,3320,332
RE2-TT,ts-travel-service,disk,2,random,0.25,1.0,1.0,1.0,1.0,6561,4071,3320,830
RE2-TT,ts-travel-service,disk,2,random,0.5,1.0,1.0,1.0,1.0,6561,4901,3320,1660
RE2-TT,ts-travel-service,disk,2,random,1.0,1.0,1.0,1.0,1.0,6561,6561,3320,3320
RE2-TT,ts-travel-service,disk,2,early_window,0.1,1.0,1.0,1.0,1.0,6561,3573,3320,332
RE2-TT,ts-travel-service,disk,2,early_window,0.25,1.0,1.0,1.0,1.0,6561,4071,3320,830
RE2-TT,ts-travel-service,disk,2,early_window,0.5,1.0,1.0,1.0,1.0,6561,4901,3320,1660
RE2-TT,ts-travel-service,disk,2,early_window,1.0,1.0,1.0,1.0,1.0,6561,6561,3320,3320
RE2-TT,ts-travel-service,disk,2,late_window,0.1,1.0,1.0,1.0,1.0,6561,3573,3320,332
RE2-TT,ts-travel-service,disk,2,late_window,0.25,1.0,1.0,1.0,1.0,6561,4071,3320,830
RE2-TT,ts-travel-service,disk,2,late_window,0.5,1.0,1.0,1.0,1.0,6561,4901,3320,1660
RE2-TT,ts-travel-service,disk,2,late_window,1.0,1.0,1.0,1.0,1.0,6561,6561,3320,3320
RE2-TT,ts-travel-service,delay,3,random,0.1,1.0,1.0,1.0,1.0,6212,3761,2723,272
RE2-TT,ts-travel-service,delay,3,random,0.25,1.0,1.0,1.0,1.0,6212,4170,2723,681
RE2-TT,ts-travel-service,delay,3,random,0.5,1.0,1.0,1.0,1.0,6212,4851,2723,1362
RE2-TT,ts-travel-service,delay,3,random,1.0,1.0,1.0,1.0,1.0,6212,6212,2723,2723
RE2-TT,ts-travel-service,delay,3,early_window,0.1,1.0,1.0,1.0,1.0,6212,3761,2723,272
RE2-TT,ts-travel-service,delay,3,early_window,0.25,1.0,1.0,1.0,1.0,6212,4170,2723,681
RE2-TT,ts-travel-service,delay,3,early_window,0.5,1.0,1.0,1.0,1.0,6212,4851,2723,1362
RE2-TT,ts-travel-service,delay,3,early_window,1.0,1.0,1.0,1.0,1.0,6212,6212,2723,2723
RE2-TT,ts-travel-service,delay,3,late_window,0.1,1.0,1.0,1.0,1.0,6212,3761,2723,272
RE2-TT,ts-travel-service,delay,3,late_window,0.25,1.0,1.0,1.0,1.0,6212,4170,2723,681
RE2-TT,ts-travel-service,delay,3,late_window,0.5,1.0,1.0,1.0,1.0,6212,4851,2723,1362
RE2-TT,ts-travel-service,delay,3,late_window,1.0,1.0,1.0,1.0,1.0,6212,6212,2723,2723
RE2-TT,ts-travel-service,disk,3,random,0.1,1.0,1.0,1.0,1.0,6662,3661,3334,333
RE2-TT,ts-travel-service,disk,3,random,0.25,1.0,1.0,1.0,1.0,6662,4162,3334,834
RE2-TT,ts-travel-service,disk,3,random,0.5,1.0,1.0,1.0,1.0,6662,4995,3334,1667
RE2-TT,ts-travel-service,disk,3,random,1.0,1.0,1.0,1.0,1.0,6662,6662,3334,3334
RE2-TT,ts-travel-service,disk,3,early_window,0.1,1.0,1.0,1.0,1.0,6662,3661,3334,333
RE2-TT,ts-travel-service,disk,3,early_window,0.25,1.0,1.0,1.0,1.0,6662,4162,3334,834
RE2-TT,ts-travel-service,disk,3,early_window,0.5,1.0,1.0,1.0,1.0,6662,4995,3334,1667
RE2-TT,ts-travel-service,disk,3,early_window,1.0,1.0,1.0,1.0,1.0,6662,6662,3334,3334
RE2-TT,ts-travel-service,disk,3,late_window,0.1,1.0,1.0,1.0,1.0,6662,3661,3334,333
RE2-TT,ts-travel-service,disk,3,late_window,0.25,1.0,1.0,1.0,1.0,6662,4162,3334,834
RE2-TT,ts-travel-service,disk,3,late_window,0.5,1.0,1.0,1.0,1.0,6662,4995,3334,1667
RE2-TT,ts-travel-service,disk,3,late_window,1.0,1.0,1.0,1.0,1.0,6662,6662,3334,3334
RE2-TT,ts-travel-service,disk,1,random,0.1,0.0,1.0,1.0,0.8,6507,3599,3231,323
RE2-TT,ts-travel-service,disk,1,random,0.25,0.0,1.0,1.0,0.8,6507,4084,3231,808
RE2-TT,ts-travel-service,disk,1,random,0.5,0.0,1.0,1.0,0.8,6507,4892,3231,1616
RE2-TT,ts-travel-service,disk,1,random,1.0,0.0,1.0,1.0,0.8,6507,6507,3231,3231
RE2-TT,ts-travel-service,disk,1,early_window,0.1,0.0,1.0,1.0,0.8,6507,3599,3231,323
RE2-TT,ts-travel-service,disk,1,early_window,0.25,0.0,1.0,1.0,0.8,6507,4084,3231,808
RE2-TT,ts-travel-service,disk,1,early_window,0.5,0.0,1.0,1.0,0.8,6507,4892,3231,1616
RE2-TT,ts-travel-service,disk,1,early_window,1.0,0.0,1.0,1.0,0.8,6507,6507,3231,3231
RE2-TT,ts-travel-service,disk,1,late_window,0.1,0.0,1.0,1.0,0.8,6507,3599,3231,323
RE2-TT,ts-travel-service,disk,1,late_window,0.25,0.0,1.0,1.0,0.8,6507,4084,3231,808
RE2-TT,ts-travel-service,disk,1,late_window,0.5,0.0,1.0,1.0,0.8,6507,4892,3231,1616
RE2-TT,ts-travel-service,disk,1,late_window,1.0,0.0,1.0,1.0,0.8,6507,6507,3231,3231
RE2-TT,ts-travel-service,loss,1,random,0.1,1.0,1.0,1.0,1.0,7346,4118,3587,359
RE2-TT,ts-travel-service,loss,1,random,0.25,1.0,1.0,1.0,1.0,7346,4656,3587,897
RE2-TT,ts-travel-service,loss,1,random,0.5,1.0,1.0,1.0,1.0,7346,5553,3587,1794
RE2-TT,ts-travel-service,loss,1,random,1.0,1.0,1.0,1.0,1.0,7346,7346,3587,3587
RE2-TT,ts-travel-service,loss,1,early_window,0.1,1.0,1.0,1.0,1.0,7346,4118,3587,359
RE2-TT,ts-travel-service,loss,1,early_window,0.25,1.0,1.0,1.0,1.0,7346,4656,3587,897
RE2-TT,ts-travel-service,loss,1,early_window,0.5,1.0,1.0,1.0,1.0,7346,5553,3587,1794
RE2-TT,ts-travel-service,loss,1,early_window,1.0,1.0,1.0,1.0,1.0,7346,7346,3587,3587
RE2-TT,ts-travel-service,loss,1,late_window,0.1,1.0,1.0,1.0,1.0,7346,4118,3587,359
RE2-TT,ts-travel-service,loss,1,late_window,0.25,1.0,1.0,1.0,1.0,7346,4656,3587,897
RE2-TT,ts-travel-service,loss,1,late_window,0.5,1.0,1.0,1.0,1.0,7346,5553,3587,1794
RE2-TT,ts-travel-service,loss,1,late_window,1.0,1.0,1.0,1.0,1.0,7346,7346,3587,3587
RE2-TT,ts-travel-service,mem,1,random,0.1,1.0,1.0,1.0,1.0,6260,3499,3068,307
RE2-TT,ts-travel-service,mem,1,random,0.25,1.0,1.0,1.0,1.0,6260,3959,3068,767
RE2-TT,ts-travel-service,mem,1,random,0.5,1.0,1.0,1.0,1.0,6260,4726,3068,1534
RE2-TT,ts-travel-service,mem,1,random,1.0,1.0,1.0,1.0,1.0,6260,6260,3068,3068
RE2-TT,ts-travel-service,mem,1,early_window,0.1,1.0,1.0,1.0,1.0,6260,3499,3068,307
RE2-TT,ts-travel-service,mem,1,early_window,0.25,1.0,1.0,1.0,1.0,6260,3959,3068,767
RE2-TT,ts-travel-service,mem,1,early_window,0.5,1.0,1.0,1.0,1.0,6260,4726,3068,1534
RE2-TT,ts-travel-service,mem,1,early_window,1.0,1.0,1.0,1.0,1.0,6260,6260,3068,3068
RE2-TT,ts-travel-service,mem,1,late_window,0.1,1.0,1.0,1.0,1.0,6260,3499,3068,307
RE2-TT,ts-travel-service,mem,1,late_window,0.25,1.0,1.0,1.0,1.0,6260,3959,3068,767
RE2-TT,ts-travel-service,mem,1,late_window,0.5,1.0,1.0,1.0,1.0,6260,4726,3068,1534
RE2-TT,ts-travel-service,mem,1,late_window,1.0,1.0,1.0,1.0,1.0,6260,6260,3068,3068
RE2-TT,ts-travel-service,loss,3,random,0.1,1.0,1.0,1.0,1.0,7258,4043,3572,357
RE2-TT,ts-travel-service,loss,3,random,0.25,1.0,1.0,1.0,1.0,7258,4579,3572,893
RE2-TT,ts-travel-service,loss,3,random,0.5,1.0,1.0,1.0,1.0,7258,5472,3572,1786
RE2-TT,ts-travel-service,loss,3,random,1.0,1.0,1.0,1.0,1.0,7258,7258,3572,3572
RE2-TT,ts-travel-service,loss,3,early_window,0.1,0.0,1.0,1.0,0.8,7258,4043,3572,357
RE2-TT,ts-travel-service,loss,3,early_window,0.25,0.0,1.0,1.0,0.8,7258,4579,3572,893
RE2-TT,ts-travel-service,loss,3,early_window,0.5,0.0,1.0,1.0,0.8,7258,5472,3572,1786
RE2-TT,ts-travel-service,loss,3,early_window,1.0,1.0,1.0,1.0,1.0,7258,7258,3572,3572
RE2-TT,ts-travel-service,loss,3,late_window,0.1,1.0,1.0,1.0,1.0,7258,4043,3572,357
RE2-TT,ts-travel-service,loss,3,late_window,0.25,1.0,1.0,1.0,1.0,7258,4579,3572,893
RE2-TT,ts-travel-service,loss,3,late_window,0.5,1.0,1.0,1.0,1.0,7258,5472,3572,1786
RE2-TT,ts-travel-service,loss,3,late_window,1.0,1.0,1.0,1.0,1.0,7258,7258,3572,3572
RE2-TT,ts-travel-service,loss,2,random,0.1,1.0,1.0,1.0,1.0,6995,3879,3462,346
RE2-TT,ts-travel-service,loss,2,random,0.25,1.0,1.0,1.0,1.0,6995,4399,3462,866
RE2-TT,ts-travel-service,loss,2,random,0.5,1.0,1.0,1.0,1.0,6995,5264,3462,1731
RE2-TT,ts-travel-service,loss,2,random,1.0,1.0,1.0,1.0,1.0,6995,6995,3462,3462
RE2-TT,ts-travel-service,loss,2,early_window,0.1,1.0,1.0,1.0,1.0,6995,3879,3462,346
RE2-TT,ts-travel-service,loss,2,early_window,0.25,1.0,1.0,1.0,1.0,6995,4399,3462,866
RE2-TT,ts-travel-service,loss,2,early_window,0.5,1.0,1.0,1.0,1.0,6995,5264,3462,1731
RE2-TT,ts-travel-service,loss,2,early_window,1.0,1.0,1.0,1.0,1.0,6995,6995,3462,3462
RE2-TT,ts-travel-service,loss,2,late_window,0.1,1.0,1.0,1.0,1.0,6995,3879,3462,346
RE2-TT,ts-travel-service,loss,2,late_window,0.25,1.0,1.0,1.0,1.0,6995,4399,3462,866
RE2-TT,ts-travel-service,loss,2,late_window,0.5,1.0,1.0,1.0,1.0,6995,5264,3462,1731
RE2-TT,ts-travel-service,loss,2,late_window,1.0,1.0,1.0,1.0,1.0,6995,6995,3462,3462
RE2-TT,ts-travel-service,socket,1,random,0.1,1.0,1.0,1.0,1.0,6568,3577,3323,332
RE2-TT,ts-travel-service,socket,1,random,0.25,1.0,1.0,1.0,1.0,6568,4076,3323,831
RE2-TT,ts-travel-service,socket,1,random,0.5,1.0,1.0,1.0,1.0,6568,4907,3323,1662
RE2-TT,ts-travel-service,socket,1,random,1.0,1.0,1.0,1.0,1.0,6568,6568,3323,3323
RE2-TT,ts-travel-service,socket,1,early_window,0.1,1.0,1.0,1.0,1.0,6568,3577,3323,332
RE2-TT,ts-travel-service,socket,1,early_window,0.25,1.0,1.0,1.0,1.0,6568,4076,3323,831
RE2-TT,ts-travel-service,socket,1,early_window,0.5,1.0,1.0,1.0,1.0,6568,4907,3323,1662
RE2-TT,ts-travel-service,socket,1,early_window,1.0,1.0,1.0,1.0,1.0,6568,6568,3323,3323
RE2-TT,ts-travel-service,socket,1,late_window,0.1,1.0,1.0,1.0,1.0,6568,3577,3323,332
RE2-TT,ts-travel-service,socket,1,late_window,0.25,1.0,1.0,1.0,1.0,6568,4076,3323,831
RE2-TT,ts-travel-service,socket,1,late_window,0.5,1.0,1.0,1.0,1.0,6568,4907,3323,1662
RE2-TT,ts-travel-service,socket,1,late_window,1.0,1.0,1.0,1.0,1.0,6568,6568,3323,3323
RE2-TT,ts-travel-service,mem,3,random,0.1,1.0,1.0,1.0,1.0,6035,3324,3012,301
RE2-TT,ts-travel-service,mem,3,random,0.25,1.0,1.0,1.0,1.0,6035,3776,3012,753
RE2-TT,ts-travel-service,mem,3,random,0.5,0.0,1.0,1.0,0.8,6035,4529,3012,1506
RE2-TT,ts-travel-service,mem,3,random,1.0,0.0,1.0,1.0,0.8,6035,6035,3012,3012
RE2-TT,ts-travel-service,mem,3,early_window,0.1,1.0,1.0,1.0,1.0,6035,3324,3012,301
RE2-TT,ts-travel-service,mem,3,early_window,0.25,1.0,1.0,1.0,1.0,6035,3776,3012,753
RE2-TT,ts-travel-service,mem,3,early_window,0.5,1.0,1.0,1.0,1.0,6035,4529,3012,1506
RE2-TT,ts-travel-service,mem,3,early_window,1.0,0.0,1.0,1.0,0.8,6035,6035,3012,3012
